n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PP-olesen_aigrettes	0,43704285	0,797766533	205,793	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,136187826	0,870390351	0,872	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,874885344	0,403329653	315,918	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,090959755	0,483914638	2,201	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,916795149	0,014466443	400,525	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,462574858	0,683799838	70,057	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,963586809	0,372118706	264,537	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,776349578	0,029464144	376,816	27	0,071	5,24	7,211
B_NS-PP-olesen_aigrettes	0,181012282	0,479991222	2,879	27	0,071	5,24	7,211
B_NS-PP-olesen_flores	0,356359874	0,199503115	101,731	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,258255664	0,172667877	52,576	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,541206101	0,382710975	262,882	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,379663096	0,799157665	56,576	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,259566268	0,778458891	29,129	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,699497638	0,693714434	144,875	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,850588683	0,492335275	137,006	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4985463	0,068121003	110,306	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,629223921	0,727861038	150,683	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,879651751	0,832202243	99,632	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,77710173	0,959833247	130,439	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,252223172	0,088751622	38,159	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,869119683	0,096967024	302,336	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,548504493	0,830598684	94,562	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,549631636	0,161188745	162,708	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,313270217	0,472922332	28,018	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,915023601	0,225769036	195,539	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,602813261	0,139923288	271,753	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,002435999	0,928908308	0,183	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,349819519	0,511235991	35,711	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,194266011	0,837409725	34,705	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,142703748	0,60881754	21,115	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,265783974	0,282236467	82,688	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,196986529	0,741514664	21,038	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,454902636	0,269833146	102,692	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,609926059	0,394021133	155,008	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,603069153	0,432141105	57,403	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,138778812	0,858670997	2,794	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,894814095	0,297187207	246,69	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,838855041	0,154151254	130,136	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,120752198	0,583480834	3,221	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,979983204	0,299111606	100,826	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,757162057	0,140153762	287,714	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,267578332	0,794351234	29,971	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,357359973	0,915570912	22,63	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,939351077	0,890685503	126,287	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,697288721	0,406165542	194,03	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,984004696	0,673762877	185,073	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,277998893	0,838745944	11,171	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,199385171	0,393033701	18,401	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,522539574	0,978091329	103,475	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,875666826	0,982070096	201,122	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,705839012	0,566436353	134,73	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,629894643	0,089939953	140,204	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,179911176	0,226138584	56,025	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,990843709	0,351629051	229,395	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,936590065	0,363169516	217,656	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,766566498	0,398618539	189,679	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,084811124	0,031242318	2,209	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,365390502	0,508566749	157,295	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,627063291	0,30306962	184,629	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,605868434	0,885210751	52,79	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,421039493	0,599504235	93,883	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,091294734	0,447876741	25,945	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,232737751	0,847608344	10,171	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,70342327	0,431908742	158,24	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,873060275	0,351907144	171,101	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,426145864	0,997107081	40,95	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,26624364	0,978701935	12,902	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,795762225	0,608584099	140,846	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,225418643	0,153196947	95,243	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,22127441	0,928195664	28,035	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,283852127	0,775582184	15,439	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2709833	0,278608687	124,631	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,400231172	0,898625071	49,696	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,420264911	0,273945532	61,28	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,196492348	0,990269555	27,548	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,318195815	0,564201085	9,881	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,387567217	0,697346575	19,137	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,738799945	0,320366803	229,157	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,74860929	0,705007251	181,667	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,168252131	0,976332441	10,093	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,627342821	0,798693351	66,737	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,350660095	0,053103338	74,82	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,317550042	0,905930531	25,083	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,200656729	0,71698013	16,975	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,774051302	0,042301824	245,04	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,981669556	0,059177382	288,565	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,438894012	0,322057188	66,423	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,307849113	0,76838556	12,117	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,206718568	0,584199263	19,514	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,953698364	0,961970747	167,22	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,604504325	0,236567428	272,367	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,289707407	0,953422097	26,342	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,257120714	0,887183203	41,943	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,91432563	0,709392856	216,24	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,740781815	0,140763113	373,055	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,952531105	0,73363486	260,191	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,347877467	0,156560501	56,001	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,293494169	0,311650297	17,588	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,635066886	0,809921206	111,814	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,590958788	0,73241108	159,286	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,394472883	0,25962408	49,664	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,558852758	0,905214988	96,077	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,314909369	0,516799025	30,516	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,923904772	0,373199589	228,104	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,438296745	0,543694333	126,454	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,24461731	0,47322064	30,343	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,356807823	0,234957631	80,597	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,673890536	0,834052597	78,998	22	0,062	3,685	5,477
B_NS-PP-vazquez_ArroyoGoye_2002	0,556954239	0,64168287	75,812	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,552809525	0,13998234	251,4	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,248046742	0,078620886	34,805	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,680035479	0,518671058	132,962	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,919212306	0,860803238	292,459	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,347895418	0,29548484	101,68	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,283756298	0,227937026	7,871	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,55040165	0,953468468	54,363	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,119465304	0,94428284	5,58	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,424975031	0,201048718	143,078	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,453299821	0,725471364	91,035	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,9632022	0,245200098	321,822	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,690713539	0,987038385	75,682	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,159659483	0,259848024	19,207	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,714797054	0,940335988	271,75	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,565102292	0,216129077	303,788	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,80310802	0,875075136	223,836	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,139076516	0,724671505	26,486	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,120542279	0,814892091	7,524	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,165737524	0,47337982	10,374	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,98005314	0,164506405	242,683	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,009083433	0,902912247	0,764	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,689220307	0,179991625	272,622	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,471058933	0,723576752	136,562	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,135807934	0,96044252	13,593	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,133385159	0,737465006	27,49	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,912676601	0,091996083	280,789	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,985793733	0,029159392	386,069	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,671485648	0,508160696	228,599	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,284098478	0,440645632	57,356	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,197382544	0,803890949	14,644	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,483421307	0,681991573	95,688	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,533352418	0,368855121	114,144	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,10593868	0,592655688	8,886	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,552999543	0,608110778	197,729	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,506934514	0,032827384	335,026	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,30207539	0,543734155	34,396	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,039055748	0,778317157	0,869	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,03563785	0,068266938	1,319	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,522087015	0,258509593	93,202	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,396375633	0,128252698	98,538	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,175440174	0,853159363	15,136	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,49161452	0,550656693	81,501	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,412234173	0,996653415	37,484	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,505481919	0,392686704	149,534	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,70546213	0,622791251	148,945	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,696120044	0,760925793	206,302	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,355923305	0,978299088	105,338	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,578333009	0,669214007	79,677	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,714591281	0,084982854	338,952	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,013486451	0,03064196	1,296	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,46822084	0,028924621	259,203	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,951108499	0,970730647	184,198	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,652893812	0,198100223	147,489	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,825092996	0,702781047	293,659	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,561862889	0,136703154	247,085	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,14694737	0,871147627	18,564	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,275932679	0,99076289	13,082	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,468656088	0,884290897	100,941	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,185971541	0,557983405	3,912	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,061624414	0,684705124	4,216	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,302597895	0,352243341	98,042	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,175518723	0,758315543	53,693	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,470504924	0,708941854	149,009	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,228266388	0,335250414	26,569	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,507281568	0,909084053	118,602	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,233899364	0,135640939	23,12	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,55981046	0,569011864	141,344	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,744301945	0,497700037	224,076	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,563339601	0,911287823	200,504	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,640141402	0,627057822	39,832	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,233659338	0,098825246	48,272	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,832301754	0,882551012	210,165	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,641712592	0,825118985	192,116	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,792266778	0,926163256	250,537	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,109107054	0,112806184	5,887	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,8767737	0,170585087	336,456	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,574619678	0,789234089	89,888	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,406710423	0,589596878	81,679	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,234603391	0,444820435	59,14	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,89982672	0,306710828	158,93	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,608588604	0,542837279	193,338	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,588707375	0,397041033	168,289	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,816875831	0,412999494	340,016	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,58805555	0,169868538	297,153	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,578000407	0,081961334	176,393	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,602369015	0,768419119	158,093	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,418536533	0,095632386	164,093	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,230504402	0,84743394	33,905	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,356671756	0,142907996	126,097	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,226070293	0,87266638	51,779	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,720855231	0,352106266	276,505	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,513710233	0,994759519	101,53	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,933358946	0,655511274	229,293	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,09938499	0,460673696	11,394	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,281902839	0,574277498	84,675	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,547616425	0,47747362	72,165	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,947479506	0,545918411	343,472	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,627227808	0,33089379	134,949	39	0,028	4,623	6,557
B_NS-PP-vazquez_ArroyoGoye_2002	0,602015299	0,160000324	245,7	39	0,028	4,623	6,557
B_NS-PP-vazquez_CerroLopez_2002	0,1574074	0,821958381	2,921	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,077509084	0,815289987	11,88	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,357634118	0,513375235	139,822	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,164775851	0,850369486	35,174	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,310954772	0,69352861	19,544	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,884406792	0,364220545	281,557	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,632773245	0,956540492	176,026	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,110683345	0,126523467	45,874	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,993757247	0,720274063	360,892	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,301069288	0,202770748	95,173	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,987392761	0,796222185	339,016	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,4764531	0,97347763	211,76	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,03989615	0,073422591	26,209	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,856395896	0,483874358	245,125	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,627902797	0,081091861	140,076	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,931305789	0,599759604	298,357	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,043998712	0,05058828	1,862	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,61195678	0,505828256	132,075	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,060625829	0,848700815	2,027	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,568897544	0,42144775	153,71	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,854458443	0,293450378	120,149	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,14357734	0,050802109	4,241	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,41154291	0,626573853	187,011	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,763465496	0,509850679	311,035	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,493954401	0,889841588	77,291	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,754022073	0,593497876	333,581	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,512291139	0,284394899	276,939	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,930382115	0,466823437	320,075	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,942896627	0,411114389	13,53	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,309595117	0,563638	61,262	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,662706506	0,953651781	142,228	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,787990598	0,66309186	134,32	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,114611301	0,155010578	3,75	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,744354434	0,995259693	303,361	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,583268798	0,00659757	211,89	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,629401043	0,685932673	168,601	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,99741375	0,360766568	261,06	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,458632457	0,729444689	68,997	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,887105939	0,960859795	268,371	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,719267683	0,161625725	218,678	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,827776943	0,305857913	333,68	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,548755526	0,477731258	182,927	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,541280154	0,096668303	127,839	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,750026101	0,573137125	328,038	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,126170118	0,360262674	7,499	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,035981807	0,544581559	15,215	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,547712248	0,213049137	156,889	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,400157934	0,178351182	79,219	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,708971536	0,621529731	235,388	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,978723952	0,819747373	347,934	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,01217586	0,796693643	0,319	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,169065411	0,986976692	14,884	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,322687026	0,326235971	60,757	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,133357148	0,597513351	7,243	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,815603499	0,951249534	287,987	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,187366753	0,143350172	20,228	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,96732027	0,68632852	374,3	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,111648136	0,937614312	3,554	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,098217246	0,030877867	3,353	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,700145901	0,95194412	249,983	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,279361072	0,021537836	82,143	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,597197778	0,198715037	187,13	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,608355137	0,703239123	238,45	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,007821184	0,278408463	1,032	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,766681121	0,984164368	99,298	42	0,026	4,201	6,708
B_NS-PP-vazquez_CerroLopez_2002	0,345635829	0,198253591	185,805	42	0,026	4,201	6,708
