n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PP-olesen_flores	0	0,6	0,262	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,6	0,998	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,6	5,018	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,6	44,556	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,6	102,885	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,6	73,416	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,6	117,316	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,6	79,138	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,6	102,5	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,6	148,499	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,6	110,159	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,7	0,368	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,7	2,174	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,7	19,096	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,7	79,037	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,7	117,022	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,7	120,161	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,7	130,281	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,7	55,197	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,7	73,636	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,7	137,967	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,7	88,597	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,8	0,207	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,8	8,432	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,8	14,505	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,8	24,714	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,8	26,008	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,8	56,279	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,8	133,712	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,8	166,612	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,8	239,111	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,8	107,798	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,8	102,673	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,9	0,114	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,9	13,379	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,9	4,599	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,9	36,875	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,9	35,593	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,9	55,961	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,9	60,249	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,9	103,837	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,9	192,313	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,9	107,656	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,9	291,985	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	1	0,175	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	1	3,361	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	1	2,299	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	1	44,065	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	1	39,439	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	1	106,866	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	1	88,811	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	1	122,555	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	1	217,569	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	1	119,179	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	1	76,411	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0	0,149	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0	0,247	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0	180,55	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0	91,161	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0	8,237	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0	187,111	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0	115,119	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0	307,076	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0	357,721	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0	11,501	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0	315,606	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,1	0,195	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,1	10,877	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,1	6,898	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,1	63,899	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,1	64,481	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,1	149,419	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,1	198,882	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,1	292,055	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,1	455,054	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,1	249,136	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,1	317,87	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,2	0,21	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,2	16,676	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,2	34,742	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,2	109,067	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,2	105,819	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,2	99,46	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,2	126,298	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,2	179,057	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,2	244,919	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,2	300,037	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,2	351,483	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,3	0,123	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,3	1,896	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,3	16,451	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,3	64,312	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,3	49,409	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,3	229,585	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,3	210,835	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,3	228,194	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,3	197,206	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,3	203,691	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,3	178,243	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,4	0,644	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,4	3,724	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,4	49,431	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,4	89,303	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,4	149,66	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,4	40,193	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,4	136,439	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,4	251,177	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,4	96,108	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,4	101,429	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,4	209,092	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,5	0,141	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,5	5,102	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,5	43,424	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,5	64,041	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,5	128,54	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,5	336,372	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,5	153,543	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,5	228,196	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,5	164,837	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,5	218,797	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,5	76,002	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,6	0,118	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,6	2,314	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,6	5,346	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,6	23,144	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,6	35,362	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,6	113,662	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,6	107,541	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,6	221,745	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,6	158,11	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,6	299,563	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,6	245,243	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,7	0,214	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,7	0,832	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,7	4,665	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,7	27,801	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,7	44,112	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,7	111,628	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,7	165,209	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,7	151,795	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,7	221,995	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,7	194,216	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,7	254,055	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,8	0,206	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,8	1,1	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,8	19,102	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,8	53,956	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,8	130,278	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,8	104,037	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,8	124,892	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,8	108,817	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,8	106,803	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,8	110,392	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,8	155,044	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,9	0,137	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,9	3,337	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,9	25,22	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,9	47,27	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,9	105,009	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,9	162,827	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,9	134,909	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,9	159,559	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,9	245,153	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,9	125,158	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,9	72,717	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	1	0,144	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	1	16,084	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	1	15,386	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	1	16,861	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	1	86,546	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	1	127,539	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	1	214,549	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	1	96,895	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	1	93,545	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	1	74,812	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	1	271,96	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0	0,191	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0	14,592	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0	1,48	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0	108,712	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0	259,348	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0	187,728	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0	150,75	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0	135,458	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0	352,512	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0	272,257	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0	476,976	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,1	0,394	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,1	15,588	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,1	19,07	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,1	168,615	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,1	204,411	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,1	140,459	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,1	321,554	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,1	260,416	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,1	188,039	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,1	349,212	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,1	306,781	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,2	0,612	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,2	9,857	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,2	75,955	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,2	117,318	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,2	80,916	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,2	195,2	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,2	136,029	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,2	257,924	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,2	82,358	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,2	447,587	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,2	248,933	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,3	0,312	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,3	37,448	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,3	37,94	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,3	38,403	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,3	102,299	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,3	70,266	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,3	161,358	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,3	356,793	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,3	162,094	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,3	157,748	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,3	199,707	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,4	0,235	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,4	0,73	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,4	5,259	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,4	58,623	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,4	123,772	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,4	135,127	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,4	216,762	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,4	187,639	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,4	189,135	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,4	150,641	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,4	235,857	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,5	0,179	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,5	2,178	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,5	9,226	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,5	75,689	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,5	71,533	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,5	157,758	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,5	128,62	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,5	239,599	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,5	173,586	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,5	234,784	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,5	192,294	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,6	0,249	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,6	24,397	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,6	16,696	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,6	41,917	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,6	67,175	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,6	110,368	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,6	127,573	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,6	152,942	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,6	319,22	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,6	182,57	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,6	189,411	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,7	0,342	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,7	13,883	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,7	2,214	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,7	34,292	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,7	14,906	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,7	139,175	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,7	88,112	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,7	83,493	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,7	120,751	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,7	141,48	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,7	178,688	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,8	0,111	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,8	0,279	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,8	48,851	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,8	81,765	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,8	67,23	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,8	135,925	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,8	156,697	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,8	165,229	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,8	164,859	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,8	130,793	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,8	114,738	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,9	0,25	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,9	3,633	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,9	9,816	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,9	41,393	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,9	114,413	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,9	38,183	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,9	97,711	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,9	94,261	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,9	190,719	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,9	53,338	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,9	141,549	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	1	0,3	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	1	8,039	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	1	18,06	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	1	79,521	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	1	11,086	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	1	13,331	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	1	52,147	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	1	30,449	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	1	211,97	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	1	247,691	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	1	168,313	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0	0,226	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0	8,395	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0	91,43	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0	230,319	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0	59,184	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0	138,715	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0	398,903	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0	249,505	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0	386,612	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0	338,453	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0	400,824	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,1	0,179	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,1	1,954	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,1	120,497	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,1	110,113	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,1	150,469	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,1	125,163	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,1	362,964	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,1	346,821	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,1	294,117	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,1	390,749	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,1	193,001	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,2	0,17	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,2	24,4	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,2	126,24	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,2	33,891	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,2	35,37	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,2	281,215	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,2	154,881	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,2	225,351	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,2	302,584	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,2	220,533	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,2	273,47	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,3	0,217	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,3	22,317	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,3	66,835	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,3	11,482	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,3	59,307	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,3	187,457	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,6	0,3	245,427	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,7	0,3	81,846	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,8	0,3	204,343	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,9	0,3	305,686	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	1	0,3	326,039	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0	0,4	0,476	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,1	0,4	4,877	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,2	0,4	37,25	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,3	0,4	44,769	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,4	0,4	129,281	22	0,062	3,685	5,477
B_NS-PP-olesen_flores	0,5	0,4	240,084	22	0,062	3,685	5,477
