File	N.modules	Modularity	P.Null1	P.Null2
B_SY-AP-IzzomtcPAcamp_final_coevo_15.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_16.txt	8	0.861111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_17.txt	6	0.804734	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_18.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_19.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_2.txt	8	0.852071	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_20.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_21.txt	7	0.833333	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_22.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_23.txt	7	0.828402	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_24.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_25.txt	6	0.773333	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_26.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_27.txt	7	0.804734	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_28.txt	7	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_29.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_3.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_30.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_4.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_5.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_6.txt	7	0.804734	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_7.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_8.txt	8	0.852071	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_9.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_1.txt	5	0.763889	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_10.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_11.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_12.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_13.txt	5	0.744898	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_14.txt	7	0.804734	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_15.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_16.txt	6	0.791667	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_17.txt	7	0.769231	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_18.txt	6	0.782222	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_19.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_2.txt	6	0.769231	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_20.txt	6	0.782222	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_21.txt	7	0.833333	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_22.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_23.txt	7	0.781065	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_24.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_25.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_26.txt	7	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_27.txt	6	0.781065	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_28.txt	6	0.775510	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_29.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_3.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_30.txt	6	0.782222	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_4.txt	5	0.755556	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_5.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_6.txt	6	0.757396	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_7.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_8.txt	7	0.781065	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_control_9.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_1.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_10.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_11.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_12.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_13.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_14.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_15.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_16.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_17.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_18.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_19.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_2.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_20.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_21.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_22.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_23.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_24.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_25.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_26.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_27.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_28.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_29.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_3.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_30.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_4.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_5.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_6.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_7.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_8.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_init_9.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_1.txt	7	0.820000	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_10.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_11.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_12.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_13.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_14.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_15.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_16.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_17.txt	6	0.760331	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_18.txt	6	0.793388	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_19.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_2.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_20.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_21.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_22.txt	6	0.760331	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_23.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_24.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_25.txt	6	0.793388	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_26.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_27.txt	7	0.814815	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_28.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_29.txt	6	0.760331	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_3.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_30.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_4.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_5.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_6.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_7.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_8.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_coevo_9.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_1.txt	5	0.760000	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_10.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_11.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_12.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_13.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_14.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_15.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_16.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_17.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_18.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_19.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_2.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_20.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_21.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_22.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_23.txt	5	0.743802	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_24.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_25.txt	5	0.743802	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_26.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_27.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_28.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_29.txt	7	0.826446	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_3.txt	6	0.760331	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_30.txt	6	0.793388	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_4.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_5.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_6.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_7.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_8.txt	6	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcPOW_final_control_9.txt	5	0.743802	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_1.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_10.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_11.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_12.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_13.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_14.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_15.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_16.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_17.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_18.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_19.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_2.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_20.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_21.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_22.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_23.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_24.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_25.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_26.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_27.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_28.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_29.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_3.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_30.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_4.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_5.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_6.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_7.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_8.txt	6	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcPOW_init_9.txt	6	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_1.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_10.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_11.txt	8	0.835556	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_12.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_13.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_14.txt	7	0.768166	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_15.txt	7	0.795918	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_16.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_17.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_18.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_19.txt	7	0.820312	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_2.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_20.txt	7	0.823529	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_21.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_22.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_23.txt	7	0.809689	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_24.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_25.txt	7	0.809689	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_26.txt	7	0.835556	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_27.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_28.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_29.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_3.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_30.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_4.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_5.txt	7	0.820312	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_6.txt	7	0.809689	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_7.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_8.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_coevo_9.txt	7	0.817778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_1.txt	7	0.765432	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_10.txt	7	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_11.txt	7	0.751111	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_12.txt	7	0.820988	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_13.txt	7	0.765432	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_14.txt	7	0.782007	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_15.txt	7	0.755102	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_16.txt	7	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_17.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_18.txt	7	0.765432	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_19.txt	7	0.781250	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_2.txt	7	0.833333	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_20.txt	7	0.768166	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_21.txt	7	0.780864	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_22.txt	7	0.765432	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_23.txt	7	0.761246	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_24.txt	7	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_25.txt	7	0.775087	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_26.txt	7	0.808889	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_27.txt	7	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_28.txt	7	0.765432	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_29.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_3.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_30.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_4.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_5.txt	6	0.742188	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_6.txt	6	0.761246	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_7.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_8.txt	7	0.777778	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_final_control_9.txt	7	0.768889	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_1.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_10.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_11.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_12.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_13.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_14.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_15.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_16.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_17.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_18.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_19.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_2.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_20.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_21.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_22.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_23.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_24.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_25.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_26.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_27.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_28.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_29.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_3.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_30.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_4.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_5.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_6.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_7.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_8.txt	7	0.778393	0.000000	0.000000
B_SY-AP1-davidson-et-al-1989_init_9.txt	7	0.778393	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_1.txt	9	0.822773	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_10.txt	8	0.798159	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_11.txt	10	0.751644	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_12.txt	8	0.791584	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_13.txt	7	0.685764	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_14.txt	10	0.864444	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_15.txt	11	0.810547	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_16.txt	7	0.685764	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_17.txt	10	0.762600	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_18.txt	8	0.742857	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_19.txt	8	0.676543	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_2.txt	9	0.832653	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_20.txt	9	0.732652	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_21.txt	9	0.849490	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_22.txt	10	0.803506	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_23.txt	8	0.690370	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_24.txt	8	0.751250	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_25.txt	7	0.723156	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_26.txt	11	0.822830	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_27.txt	7	0.758264	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_28.txt	10	0.857143	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_29.txt	10	0.835556	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_3.txt	10	0.818878	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_30.txt	11	0.833008	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_4.txt	8	0.796844	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_5.txt	9	0.835556	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_6.txt	10	0.769513	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_7.txt	10	0.801903	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_8.txt	9	0.790204	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_coevo_9.txt	11	0.884444	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_1.txt	7	0.719008	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_10.txt	7	0.683103	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_11.txt	7	0.702703	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_12.txt	7	0.706114	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_13.txt	7	0.685764	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_14.txt	8	0.726667	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_15.txt	8	0.685547	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_16.txt	7	0.685764	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_17.txt	7	0.670562	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_18.txt	7	0.694694	0.000000	0.000000
B_SY-AP3-fonseca&ganade-1996_final_control_19.txt	7	0.677531	0.000000	0.000000
